Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"The mask of (2b + 4)-point n-ary subdivision scheme","Computing","","90","1 - 2","10.1007/s00607-010-0108-x","Ghulam MustafaNajma Abdul Rehman","2010","http://link.springer.com/article/10.1007/s00607-010-0108-x","Article"
"Numerical solutions of AXB = C for mirrorsymmetric matrix X under a specified submatrix constraint","Computing","","90","1 - 2","10.1007/s00607-010-0109-9","Jiao-Fen LiXi-Yan HuXue-Feng DuanLei Zhang","2010","http://link.springer.com/article/10.1007/s00607-010-0109-9","Article"
"A Hybrid Set of Complexity Metrics for Large-Scale Object-Oriented Software Systems","Journal of Computer Science and Technology","","25","6","10.1007/s11390-010-9398-x","Yu-Tao MaKe-Qing HeBing LiJing LiuXiao-Yan Zhou","2010","http://link.springer.com/article/10.1007/s11390-010-9398-x","Article"
"Using information obtained in the course of program execution for improving the quality of data type reconstruction in decompilation","Programming and Computer Software","","36","6","10.1134/S0361768810060046","E. N. TroshinaA. V. Chernov","2010","http://link.springer.com/article/10.1134/S0361768810060046","Article"
"Measuring Structural Quality of Object-Oriented Softwares via Bug Propagation Analysis on Weighted Software Networks","Journal of Computer Science and Technology","","25","6","10.1007/s11390-010-9399-9","Wei-Feng PanBing LiYu-Tao MaYe-Yi QinXiao-Yan Zhou","2010","http://link.springer.com/article/10.1007/s11390-010-9399-9","Article"
"A Cloud-Based BPM Architecture with User-End Distribution of Non-Compute-Intensive Activities and Sensitive Data","Journal of Computer Science and Technology","","25","6","10.1007/s11390-010-9396-z","Yan-Bo HanJun-Yi SunGui-Ling WangHou-Fu Li","2010","http://link.springer.com/article/10.1007/s11390-010-9396-z","Article"
"Two-level heaps: a new priority queue structure with applications to the single source shortest path problem","Computing","","90","3 - 4","10.1007/s00607-010-0112-1","K. SubramaniKamesh Madduri","2010","http://link.springer.com/article/10.1007/s00607-010-0112-1","Article"
"A generic interface for parallel and adaptive discretization schemes: abstraction principles and the Dune-Fem module","Computing","","90","3 - 4","10.1007/s00607-010-0110-3","Andreas DednerRobert KlöfkornMartin NolteMario Ohlberger","2010","http://link.springer.com/article/10.1007/s00607-010-0110-3","Article"
"Register allocation with instruction scheduling for VLIW-architectures","Programming and Computer Software","","36","6","10.1134/S0361768810060058","D. S. Ivanov","2010","http://link.springer.com/article/10.1134/S0361768810060058","Article"
"Goal-Based Automated Code Generation in Self-Adaptive System","Journal of Computer Science and Technology","","25","6","10.1007/s11390-010-9393-2","Joonhoon LeeJeongmin ParkGiljong YooEunseok Lee","2010","http://link.springer.com/article/10.1007/s11390-010-9393-2","Article"
"Word sense disambiguation methods","Programming and Computer Software","","36","6","10.1134/S0361768810060010","D. Yu. Turdakov","2010","http://link.springer.com/article/10.1134/S0361768810060010","Article"
"Formally Analyzing Expected Time Complexity of Algorithms Using Theorem Proving","Journal of Computer Science and Technology","","25","6","10.1007/s11390-010-9407-0","Osman HasanSofiène Tahar","2010","http://link.springer.com/article/10.1007/s11390-010-9407-0","Article"
"A survey on self-healing systems: approaches and systems","Computing","","91","1","10.1007/s00607-010-0107-y","Harald PsaierSchahram Dustdar","2011","http://link.springer.com/article/10.1007/s00607-010-0107-y","Article"
"Ensuring portability of software","Programming and Computer Software","","37","1","10.1134/S0361768811010051","D. V. SilakovA. V. Khoroshilov","2011","http://link.springer.com/article/10.1134/S0361768811010051","Article"
"Implementation features a university data portal using the Semantic Web technology","Programming and Computer Software","","37","1","10.1134/S0361768811010026","E. A. Gavrilova","2011","http://link.springer.com/article/10.1134/S0361768811010026","Article"
"Development of a test suite for the verification of implementations of the IPsec v2 security protocol","Programming and Computer Software","","37","1","10.1134/S0361768811010038","A. V. NikeshinN. V. PakulinV. Z. Shnitman","2011","http://link.springer.com/article/10.1134/S0361768811010038","Article"
"NuMDG: A New Tool for Multiway Decision Graphs Construction","Journal of Computer Science and Technology","","26","1","10.1007/s11390-011-9421-x","Sa’ed AbedYassine MokhtariOtmane Ait-MohamedSofiène Tahar","2011","http://link.springer.com/article/10.1007/s11390-011-9421-x","Article"
"Private cloud for collaboration and e-Learning services: from IaaS to SaaS","Computing","","91","1","10.1007/s00607-010-0106-z","Frank DoelitzscherAnthony SulistioChristoph ReichHendrik KuijsDavid Wolf","2011","http://link.springer.com/article/10.1007/s00607-010-0106-z","Article"
"Models in performance testing","Programming and Computer Software","","37","1","10.1134/S036176881101004X","B. A. PozinI. V. Galakhov","2011","http://link.springer.com/article/10.1134/S036176881101004X","Article"
"Locking the sky: a survey on IaaS cloud security","Computing","","91","1","10.1007/s00607-010-0140-x","Luis M. VaqueroLuis Rodero-MerinoDaniel Morán","2011","http://link.springer.com/article/10.1007/s00607-010-0140-x","Article"
"MCGIM-Based Model Streaming for Realtime Progressive Rendering","Journal of Computer Science and Technology","","26","1","10.1007/s11390-011-9423-8","Bin ShengWei-Liang MengHan-Qiu SunEn-Hua Wu","2011","http://link.springer.com/article/10.1007/s11390-011-9423-8","Article"
"Using Syntactic-Based Kernels for Classifying Temporal Relations","Journal of Computer Science and Technology","","26","1","10.1007/s11390-011-9416-7","Seyed Abolghasem MirroshandelGholamreza Ghassem-SaniMahdy Khayyamian","2011","http://link.springer.com/article/10.1007/s11390-011-9416-7","Article"
"Using negotiable features for prescription problems","Computing","","91","2","10.1007/s00607-010-0129-5","Antonio BellaCèsar FerriJosé Hernández-OralloMaría José Ramírez-Quintana","2011","http://link.springer.com/article/10.1007/s00607-010-0129-5","Article"
"Construction of nonlocal linear vibration models using a computer algebra system","Programming and Computer Software","","37","2","10.1134/S0361768811020046","I. H. DimovskiM. N. Spiridonova","2011","http://link.springer.com/article/10.1134/S0361768811020046","Article"
"Source Code Prioritization Using Forward Slicing for Exposing Critical Elements in a Program","Journal of Computer Science and Technology","","26","2","10.1007/s11390-011-9438-1","Mitrabinda RayKanhaiya lal KumawatDurga Prasad Mohapatra","2011","http://link.springer.com/article/10.1007/s11390-011-9438-1","Article"
"Rational solutions of linear difference equations: Universal denominators and denominator bounds","Programming and Computer Software","","37","2","10.1134/S0361768811020022","S. A. AbramovA. GheffarD. E. Khmelnov","2011","http://link.springer.com/article/10.1134/S0361768811020022","Article"
"A Fine-Grained Runtime Power/Performance Optimization Method for Processors with Adaptive Pipeline Depth","Journal of Computer Science and Technology","","26","2","10.1007/s11390-011-9436-3","Jun YaoShinobu MiwaHajime ShimadaShinji Tomita","2011","http://link.springer.com/article/10.1007/s11390-011-9436-3","Article"
"The parametric solution of underdetermined linear ODEs","Programming and Computer Software","","37","2","10.1134/S0361768811020113","T. Wolf","2011","http://link.springer.com/article/10.1134/S0361768811020113","Article"
"Fuzzy Diffusion Distance Learning for Cartoon Similarity Estimation","Journal of Computer Science and Technology","","26","2","10.1007/s11390-011-9427-4","Jun YuHock-Soon Seah","2011","http://link.springer.com/article/10.1007/s11390-011-9427-4","Article"
"The exact dot product as basic tool for long interval arithmetic","Computing","","91","3","10.1007/s00607-010-0127-7","Ulrich KulischVan Snyder","2011","http://link.springer.com/article/10.1007/s00607-010-0127-7","Article"
"Very fast and exact accumulation of products","Computing","","91","4","10.1007/s00607-010-0131-y","Ulrich Kulisch","2011","http://link.springer.com/article/10.1007/s00607-010-0131-y","Article"
"Performability modeling of electronic funds transfer systems","Computing","","91","4","10.1007/s00607-010-0121-0","Carlos AraújoPaulo MacielArmin ZimmermannErmeson AndradeErica SousaGustavo CallouPaulo Cunha","2011","http://link.springer.com/article/10.1007/s00607-010-0121-0","Article"
"Hybrid neuro-genetic based method for solving ill-posed inverse problem occurring in synthesis of electromagnetic fields","Computing","","91","4","10.1007/s00607-010-0123-y","M. SammanyE. PelicanT. A. Harak","2011","http://link.springer.com/article/10.1007/s00607-010-0123-y","Article"
"VERTAF/Multi-Core: A SysML-Based Application Framework for Multi-Core Embedded Software Development","Journal of Computer Science and Technology","","26","3","10.1007/s11390-011-1146-3","Chao-Sheng LinChun-Hsien LuShang-Wei LinYean-Ru ChenPao-Ann Hsiung","2011","http://link.springer.com/article/10.1007/s11390-011-1146-3","Article"
"Survey of modern technologies of simulation-based verification of hardware","Programming and Computer Software","","37","3","10.1134/S0361768811030017","A. S. KamkinM. M. Chupilko","2011","http://link.springer.com/article/10.1134/S0361768811030017","Article"
"A survey of methods for constructing covering arrays","Programming and Computer Software","","37","3","10.1134/S0361768811030029","V. V. KuliaminA. A. Petukhov","2011","http://link.springer.com/article/10.1134/S0361768811030029","Article"
"The TianHe-1A Supercomputer: Its Hardware and Software","Journal of Computer Science and Technology","","26","3","10.1007/s02011-011-1137-8","Xue-Jun YangXiang-Ke LiaoKai LuQing-Feng HuJun-Qiang SongJin-Shu Su","2011","http://link.springer.com/article/10.1007/s02011-011-1137-8","Article"
"Methods and tools for translation of graphical diagrams","Programming and Computer Software","","37","3","10.1134/S0361768811030042","O. G. SharovA. N. Afanas’ev","2011","http://link.springer.com/article/10.1134/S0361768811030042","Article"
"Simulation of operational semantics of machine instructions","Programming and Computer Software","","37","3","10.1134/S0361768811030030","V. A. PadaryanM. A. Solov’evA. I. Kononov","2011","http://link.springer.com/article/10.1134/S0361768811030030","Article"
"Partitioning the Conventional DBT System for Multiprocessors","Journal of Computer Science and Technology","","26","3","10.1007/s11390-011-1148-1","Ru-Hui MaHai-Bing GuanEr-Zhou ZhuHong-Bo YangYin-Dong YangA-Lei Liang","2011","http://link.springer.com/article/10.1007/s11390-011-1148-1","Article"
"Dawning Nebulae: A PetaFLOPS Supercomputer with a Heterogeneous Structure","Journal of Computer Science and Technology","","26","3","10.1007/s11390-011-1138-3","Ning-Hui SunJing XingZhi-Gang HuoGuang-Ming TanJin XiongBo LiCan Ma","2011","http://link.springer.com/article/10.1007/s11390-011-1138-3","Article"
"Unified UDispatch: A User Dispatching Tool for Multicore Systems","Journal of Computer Science and Technology","","26","3","10.1007/s11390-011-1141-8","Tang-Hsun TuChih-Wen Hsueh","2011","http://link.springer.com/article/10.1007/s11390-011-1141-8","Article"
"Physical Implementation of the Eight-Core Godson-3B Microprocessor","Journal of Computer Science and Technology","","26","3","10.1007/s11390-011-1151-6","Ru WangBao-Xia FanLiang YangYan-Ping GaoDong LiuBin XiaoJiang-Mei WangYi-Fu ZhangHong WangWei-Wu Hu","2011","http://link.springer.com/article/10.1007/s11390-011-1151-6","Article"
"The Godson Processors: Its Research, Development, and Contributions","Journal of Computer Science and Technology","","26","3","10.1007/s11390-011-1139-2","Wei-Wu HuYan-Ping GaoTian-Shi ChenJun-Hua Xiao","2011","http://link.springer.com/article/10.1007/s11390-011-1139-2","Article"
"On frequency analysis of sequential program code execution","Programming and Computer Software","","37","3","10.1134/S0361768811030054","R. L. Smelyanskiy","2011","http://link.springer.com/article/10.1134/S0361768811030054","Article"
"Energy Efficient Block-Partitioned Multicore Processors for Parallel Applications","Journal of Computer Science and Technology","","26","3","10.1007/s11390-011-1144-5","Xuan QiDa-Kai Zhu","2011","http://link.springer.com/article/10.1007/s11390-011-1144-5","Article"
"Automatic Cage Building with Quadric Error Metrics","Journal of Computer Science and Technology","","26","3","10.1007/s11390-011-1153-4","Zheng-Jie DengXiao-Nan LuoXiao-Ping Miao","2011","http://link.springer.com/article/10.1007/s11390-011-1153-4","Article"
"Computational programming technologies","Programming and Computer Software","","37","4","10.1134/S0361768811040037","V. P. Il’inI. N. Skopin","2011","http://link.springer.com/article/10.1134/S0361768811040037","Article"
"Internetware: An Emerging Software Paradigm for Internet Computing","Journal of Computer Science and Technology","","26","4","10.1007/s11390-011-1159-y","Hong MeiXuan-Zhe Liu","2011","http://link.springer.com/article/10.1007/s11390-011-1159-y","Article"
"New Methodologies for Parallel Architecture","Journal of Computer Science and Technology","","26","4","10.1007/s11390-011-1158-z","Dong-Rui FanXiao-Wei LiGuo-Jie Li","2011","http://link.springer.com/article/10.1007/s11390-011-1158-z","Article"
